Paragraph,Sentiment,Score
"Wir werden den „Digital Service 4 Germany“ als Innovationstreiber für nutzerorientierte 3683  
Softwareentwicklung in der Bundesregierung ausbauen und den A ustausch zwischen 3684  
Verwaltungsmitarbeitern und Digitaltalenten intensivieren.",neutral,0.9999916553497314
"Unser  Ziel ist die besten 3685  
Softwareentwickler und IT-Köpfe für unser Gemeinwesen zu gewinnen .",neutral,0.9998999834060669
"3686  
 3687  
Austausch zwischen den Ebenen verbessern   3688",neutral,0.9876625537872314
Wir wollen klare Verantwortlichkeiten definieren und gleichzeit,neutral,0.9981175661087036
"ig die Kooperation und 3689  
Kommunikation zwischen den Behörden in Bund, Ländern und Kommunen ver bessern, u m 3690  Seite 104 von 139 krisenfester, schneller und effizienter zu sein.",neutral,0.9999867677688599
"Es muss stets möglich  sein, Lösungen aus ei- 3691  
nem Bundesland in ein anderes zu übertragen oder eine me dienbruchfreie Kommunikation 3692  
zwischen Bundesstelle, Kommunen und Dienstleistern herzustellen.",neutral,0.9999897480010986
"3693  
 3694  
8.4. Digitale Infrastruktur  3695  
Das Rückgrat des Modernisierungsjahrzehnts ist eine gute Infrastruktu r – und zwar im ge- 3696  
samten Land.",neutral,0.9999914169311523
"Unser Ziel ist es, bis spätestens 2024 alle weißen Flecke n mit stationären oder 3697  
mobilen Masten zu beseitigen und das Prinzip „neue Frequenzen nur gegen flächende- 3698  
ckende Versorgung“ gesetzlich festzuschreiben.",neutral,0.9999817609786987
"3699  
•",positive,0.9084984064102173
"Wir werden mit der von uns gestarteten Mobilfunkinfrastrukturgesellsch aft bis 2025 ein 3700  
flächendeckendes 5G ‐Netz in ganz Deutschland schaffen und bis 2025 insgesamt 15 3701  
Mrd. Euro für Gigabit-Netze bereitstellen.",neutral,0.9999686479568481
"3702  
•",positive,0.8134472966194153
"Wir werden den Netzausbau durch eine unbürokratische, digitale u nd rasche Genehmi- 3703  
gungspraxis beschleunigen.",neutral,0.9999788999557495
"Wir werden Verfahren durch Digitalisie rung und Standardi- 3704  
sierung vereinfachen und damit den notwendigen Aufwand senken.",neutral,0.9999905824661255
"3705  
•",positive,0.8728272914886475
"Durch verstärkte Mitarbeiter-Weiterbildungen und Unterstützung d urch Experten des 3706  
Bundes und der Länder werden wir die Ressourcen aufseiten de r kommunalen Verwal- 3707  
tungen steigern, die hier für einen begrenzten zeitlichen  Rahmen sowohl rechtliche als 3708  
auch technische Verfahren verstärkt betreuen müssen.",neutral,0.9999915361404419
"3709  
•",positive,0.8872714638710022
"Über die Beschleunigung der Verfahren hinaus müssen wir Engpässe beim t atsächlichen 3710  
Ausbau in Angriff nehmen.",neutral,0.9999908208847046
"Die Möglichkeiten für alternative Verle geverfahren müssen 3711  
stärker genutzt werden.",neutral,0.9999904632568359
"So sind beispielsweise alternative Verlegeverf ahren in geringe- 3712  
rer Verlegetiefe bereits rechtlich möglich, treffen aber nach wie vor auf Skepsis.",neutral,0.9999915361404419
"Bereits 3713  
angelaufene Maßnahmen zur Aufklärung über diese sinnvollen Verfahren müssen daher 3714  
konsequent verstärkt werden.",neutral,0.9999912977218628
"3715  
•",positive,0.9028645157814026
"Darüber hinaus sollten die Verfahren schnell und umfassend zertifizie rt werden, um 3716  
mögliche Zweifel direkt auszuräumen.",neutral,0.9999914169311523
"3717  
 3718",positive,0.8662165999412537
8.5. Nachhaltiger Staat 3719,neutral,0.9998654127120972
"Wir wollen mit gutem Beispiel vorangehen und so schnell wie möglich ein e CO2-neutrale 3720  
Bundesverwaltung erreichen .",neutral,0.9974058270454407
"Dabei muss die Verwendung von Ökostrom ebenso eine Rolle 3721  
spielen wie die energetische Sanierung von Bundesgebäuden.",neutral,0.9999911785125732
"Wir wollen, dass der Bund 3722  
eine Vorreiterrolle im Bereich der Nachhaltigkeit und der Reduz ierung von Plastikmüll ein- 3723  
nimmt .",neutral,0.9998576641082764
"3724  
•",positive,0.8691884279251099
"Neben der Etablierung von Erneuerbaren Energien in Gebäuden  wollen wir die Flotte so- 3725  
wie Regierungsflüge des Bundes über Elektroantriebe oder über syn thetische Kraftstoffe 3726  
dekarbonisieren.",neutral,0.999990701675415
3727  Seite 105 von 139 •,neutral,0.999955415725708
"Zur Steigerung der Biodiversität soll der Bund bei der Bewirtsch aftung seiner Liegen- 3728  
schaften und Flächen vorangehen und dabei insbesondere die Dach-  und Fassadenbe- 3729  
grünung stärken.",neutral,0.9999912977218628
"3730  
•",positive,0.8560850024223328
"Als Großabnehmer für Zukunftstechnologien und Vorbild beim nachhaltige n Wirtschaf- 3731  
ten wird die Bundesverwaltung ihr Handeln und ihre Beschaffung an Nachhaltigkeitsin- 3732  
dikatoren ausrichten.",neutral,0.9999915361404419
Eine verbindliche Nachhaltigkeitsprüfung f,neutral,0.9999533891677856
"ür alle Gesetze anhand 3733  
der deutschen Nachhaltigkeitsstrategie für eine generationenger echte Politik wollen wir 3734  
dazu verankern.",neutral,0.9996429681777954
"Entsprechende Nachhaltigkeitsindikatoren bilde n die wirtschaftlichen, 3735  
sozialen und ökologischen Dimensionen unseres Lebens bestmöglich ab und schaffen 3736  
eine verbesserte Gesetzesfolgenabschätzung für Deutschlands Zukunft.",neutral,0.9999891519546509
"3737  
  3738  Seite 106 von 139 9.",neutral,0.9999816417694092
"Neue Stärke für mehr Sicherheit – aus Verantwortung für unsere Frei- 3739  
heit  3740  
 3741  
Unser Unionsversprechen: Wir wollen, dass die Menschen in unserem Land auf ein Leben in Si- 3742  
cherheit und Freiheit vertrauen können:",neutral,0.9997267127037048
"ob zu Hause, unterwegs auf Straßen oder Plätzen, in 3743  
Bussen oder Bahnen, bei Tag oder Nacht, analog oder digital.",neutral,0.9989204406738281
"Sie erwarten zu Recht einen star- 3744  
ken Staat, der sie schützt .",neutral,0.9999876022338867
Dafür werden wir weiterhin gemeinsam arbeiten.,neutral,0.9999711513519287
"3745  
Wir stehen dabei fest an der Seite derjenigen, die täglich alle Anstrengungen unternehmen, um 3746  
Sicherheit in Freiheit zu verteidigen.",neutral,0.9989079236984253
"Ganz gleich ob Polizisten oder Rettungskräfte, Mitarbeiter 3747  
der Ordnungsämter, Richter oder Staatsanwälte – sie alle genießen ein besonders großes Ver- 3748  
trauen.",neutral,0.9998196959495544
Ihrem Einsatz gebühren unser Respekt und unsere Unterstützung.,neutral,0.9963842630386353
"3749  
Dank dieses Einsatzes können wir in Deutschland sicherer leben als in den meisten anderen Län- 3750  
dern der Welt.",neutral,0.9656934142112732
"Doch Sicherheit und Freiheit werden jeden Tag aufs Neue herausgefordert: von 3751  
Einbrechern, kriminellen Clans, gewaltbereiten Extremisten, internationalen Terroristen oder 3752  
Angriffen im Cyberraum.",neutral,0.999496340751648
"Deshalb wollen wir die Wehrhaftigkeit unseres Rechtsstaates weiter 3753  
stärken.",neutral,0.999981164932251
"Im Modernisierungsjahrzehnt der 20er Jahre setzen wir dabei auf ein Update aller Si- 3754  
cherheitsbehörden mit einem Dreiklang aus mehr Personal, besserer Ausstattung sowie zeitge- 3755  
mäßer Kompetenzen und Befugnisse.",neutral,0.9985244870185852
3756,positive,0.8943871259689331
Für uns ist klar:,positive,0.47354698181152344
"Im Sinne der Subsidiarität und Bürgernähe sind die Länder zu Recht für die 3757  
Polizei verantwortlich.",neutral,0.9999903440475464
"Krisen und Katastrophen nehmen jedoch keine Rücksicht auf Grenzen 3758  
von Regionen, Bundesländern oder Staaten.",neutral,0.9999845027923584
"So wenig sich Straftäter durch Grenzen abhalten 3759  
lassen, so wenig dürfen Grenzen eine wirksame Arbeit der Sicherheitsbehörden behindern.",neutral,0.9999854564666748
"Die 3760  
Möglichkeiten zu einer verstärkten Zusammenarbeit von Bund und Ländern müssen daher voll 3761  
genutzt werden.",neutral,0.9999908208847046
"Dort, wo Bund und Länder in Angelegenheiten der Sicherheit des Bundes zu- 3762  
sammenarbeiten, braucht es bei komplexen Struktur- und Ermittlungsverfahren auch eine stär- 3763  
kere Koordinierung – etwa im Kampf gegen die Feinde unserer Verfassung, gegen Terroristen, 3764  
in der Abwehr von Gefahren aus dem Cyberraum oder bei bundesweiten, auch digitalen, Kata- 3765  
strophenfällen.",neutral,0.9999895095825195
"3766  
 3767  
9.1.",positive,0.7940474152565002
"Mehr Sicherheit überall und jederzeit  3768  
Sicher in den eigenen vier Wänden leben  3769",neutral,0.9868776202201843
"Um Einbrecher stärker abzuschrecken, haben wir härtere Strafen durchgese tzt.",neutral,0.9863207936286926
"Dies allein 3770  
aber reicht nicht.",neutral,0.9908445477485657
"Wir müssen auch dafür sorgen, dass mehr Einbrüc he aufgeklärt, Täter 3771  
leichter gefasst und Wiederholungs- bzw. Serienstraftaten verhindert  werden.",neutral,0.999988317489624
"Daher haben 3772  
wir der Polizei zusätzliche Ermittlungsbefugnisse an die Hand gegebe n.",neutral,0.9999843835830688
"Wir setzen diesen 3773  
Weg konsequent fort.",neutral,0.9995517134666443
"3774  
•",positive,0.8811824917793274
"Wir wollen, dass künftig softwaregestützte Werkzeuge verstärkt zum Einsatz komme n, 3775  
mit deren Hilfe sich die Tatmuster von Einbrechern vorhersage n lassen.",neutral,0.9999877214431763
"So können be- 3776  
sonders gefährdete Wohngebiete erkannt und gezielt mit Polizeist reifen überwacht",neutral,0.9999914169311523
"wer- 3777  
den.",negative,0.560979425907135
3778  Seite 107 von 139 •,neutral,0.9999643564224243
"Wir unterstützen Eigentümer und Mieter weiterhin dabei, Tü ren und Fenster besser zu 3779  
sichern.",neutral,0.9949216246604919
Dafür werden wir die staatlichen Zuschüsse ausbauen.,neutral,0.9999903440475464
"3780  
 3781",positive,0.7534440755844116
"Mehr Polizeipräsenz zeigen 3782  
Wo Grenzen überschritten, Regeln missachtet oder Gesetze gebrochen",neutral,0.9997767806053162
"wer den, gilt null 3783  
Toleranz .",neutral,0.9815555214881897
"Sicherheit ist besonders dort wichtig, wo wir zu Hause sind, im Alltag und  in un- 3784  
serer Nachbarschaft.",negative,0.7328807711601257
"3785  
•",positive,0.9026109576225281
Wir wollen die Polizei von bürokratischen Aufgaben entlast en.,neutral,0.9932366013526917
"So wird sie noch bürger- 3786  
näher und sichtbarer.",neutral,0.9999905824661255
"3787  
•",positive,0.8974327445030212
"Wir brauchen mehr Polizistinnen und Polizisten auf Straßen und Plätzen – sowohl in der 3788  
Stadt als auch in den ländlichen Räumen.",neutral,0.997899055480957
"3789  
•",positive,0.9054164290428162
"Auch in Zügen, auf Bahnhöfen und Flughäfen setzen wir auf Sicherheit dur",neutral,0.9918416738510132
"ch stärkere 3790  
Polizeipräsenz.",neutral,0.9913039207458496
"3791  
•",positive,0.8961754441261292
"Wer Verwahrlosungen, verschmutzte Grünanlagen oder Fassadenschmierereie n erlebt, 3792  
fühlt sich nicht wohl und damit auch nicht sicher.",negative,0.9926093220710754
"Deshalb tret en wir für saubere Ort- 3793  
schaften und gepflegte Stadtteile ein.",neutral,0.9991768002510071
"3794  
 3795  
Videoschutz an öffentlichen Gefahrenorten ausbauen 3796  
Kameras mit intelligenter Videosicherheitstechnik helfen unseren Polizistinnen und Poli- 3797  
zisten, Täter abzuschrecken und Straftaten aufzuklären.",neutral,0.9979320764541626
Dabei gilt: meh r,neutral,0.9999570846557617
"Sicherheit und 3798  
zielgerichteter Datenschutz durch moderne Technik, die eff izient und innovativ ist.",neutral,0.999596893787384
"Wir 3799  
werden immer wieder neu abwägen müssen, inwieweit das Recht des Ein zelnen auf Schutz 3800  
seiner persönlichen Daten mit dem grundgesetzlichen Auftrag in Einklang zu bringen ist, 3801  
Sicherheit für alle Menschen zu gewährleisten.",neutral,0.9999593496322632
"3802  
•",positive,0.8531242609024048
"An öffentlichen Gefahrenorten wie etwa vor und in Fußballstadien, an Bahnhöfen und 3803  
weiteren Verkehrsknotenpunkten sowie in Bussen und Bahnen wollen wi r",neutral,0.9999874830245972
"den intelligen- 3804  
ten Videoschutz weiter ausbauen.",neutral,0.9985899329185486
"Dabei wollen wir die Chancen der Di gitalisierung und 3805  
der Künstlichen Intelligenz noch besser nutzen.",neutral,0.9999876022338867
"3806  
•",positive,0.8949399590492249
"Um die Fahndung nach schweren Straftätern, Gefährdern und Terroristen zu  verbessern , 3807  
wollen wir die Voraussetzungen dafür schaffen, dass die automatisierte Gesi chtserken- 3808  
nung an Gefahrenorten in Deutschland eingesetzt werden kann.",neutral,0.9999796152114868
"3809  
 3810  
Einsatzkräfte konsequent schützen 3811  
Polizisten, Feuerwehrleute, Sanitäter und andere Einsatzkräfte ste hen täglich mit ihrer Ar- 3812  
beit und oft auch mit ihrem Leben für unser aller Sicherheit ein.",neutral,0.9999314546585083
"3813  
•",positive,0.8926354050636292
"Um diejenigen besser zu schützen, die uns schützen, werden wi r die Mindeststrafe für 3814  
tätliche Angriffe auf sechs Monate, für heimtückische Attacken auf ein Ja hr Haft erhöhen 3815  Seite 108 von 139 und damit als Verbrechen einstufen.",neutral,0.9999879598617554
"Wenn der Täter eine Waffe oder ein anderes gefähr- 3816  
liches Werkzeug bei sich führt, soll eine Strafe bis zu zehn Jahren ve rhängt werden kön- 3817  
nen.",neutral,0.9999607801437378
"3818  
•",positive,0.9018861651420593
"Polizistinnen und Polizisten müssen nicht nur gut ausgebildet, son dern auch gut ausge- 3819  
rüstet sein, damit sie uns und sich selbst gut schützen können.",neutral,0.9859274625778198
"ir wollen daher Aus- 3820  
und Fortbildung verbessern und für eine bestmögliche Ausstat tung sorgen, wie etwa 3821  
durch die flächendeckende Verwendung von Bodycams – auch bei Einsätzen in Wohn- 3822  
räumen.",neutral,0.9999915361404419
"So können Einsatzsituationen beweissicher aufgezeichnet, Angreif er erkannt 3823  
und Straftaten leichter verfolgt werden.",neutral,0.9999912977218628
"3824  
•",positive,0.8548477292060852
"Wir wollen diejenigen strafrechtlich zur Verantwortung ziehen, die sich einer gewalttä- 3825  
tigen Menschenmenge anschließen, sich trotz polizeilicher Aufforde rungen nicht entfer- 3826  
nen und dadurch aktive Gewalttäter schützen.",neutral,0.999151349067688
"3827  
•",positive,0.8905590176582336
"Um Polizisten und anderen Einsatzkräften sowie Soldaten den Rücken zu stärken, wollen 3828  
wir deren Schmerzensgeldansprüche neu regeln.",neutral,0.9999849796295166
"Auch wenn sie im Dienst beleidigt wer- 3829  
den, soll das dafür gerichtlich zugesprochene Schmerzensgeld vom Staat vorgestreckt 3830  
werden.",neutral,0.9999792575836182
Der Staat holt sich das Geld anschließend beim Täter zurück.,neutral,0.9999901056289673
"3831  
•",positive,0.8866658210754395
Wir wollen die Ruhegehaltsfähigkeit der Polizeizulage prüfen .,neutral,0.9959293007850647
"3832  
 3833  
9.2.",positive,0.6201028823852539
Voller Schutz für Kinder und Frauen vor Gewalt und Missbrauch  3834,neutral,0.9989859461784363
Mit sexuellem Missbrauch fügen Täter Kindern unermessliches Leid zu.,neutral,0.9998596906661987
"Kindesmissbrauch 3835  
zerstört Kinderseelen.",neutral,0.9824307560920715
Für uns haben Kindeswohl und Kindesschutz  daher oberste Priorität.,positive,0.6192817687988281
"3836  
Wir stehen dafür, dass sich kein Täter sicher fühlen darf, un d stellen Opferschutz vor Täter- 3837  
schutz.",neutral,0.9958683252334595
"Vieles haben wir hier bereits erreicht – wie zuletzt die Bestrafung von Kindesmiss- 3838  
brauch als Verbrechen mit einer Mindesthaftstrafe von einem Jahr .",neutral,0.9964441657066345
"Doch damit ist für uns 3839  
der Kampf noch nicht gewonnen.",neutral,0.9999810457229614
"3840  
 3841  
Sexuellen",neutral,0.7580446004867554
Kindesmissbrauch in aller Schärfe bekämpfen,neutral,0.9984742999076843
"3842  
•",positive,0.8627530336380005
Wir wollen den Einsatz der elektronischen Fußfessel bei Sexualstraftätern erwe itern.,neutral,0.9997268319129944
"3843  
•",positive,0.8750222325325012
"Wer sich an Kindern und Jugendlichen vergeht, darf nie wieder be ruflich oder ehrenamt- 3844  
lich Umgang mit ihnen haben.",neutral,0.9832809567451477
"Dazu ist ein lebenslanger Eintrag im e rweiterten Füh- 3845  
rungszeugnis notwendig.",neutral,0.9999865293502808
"3846  
•",positive,0.8937047719955444
"Wir haben durchgesetzt, dass Provider bei Kenntnis von Sexualstraf taten gegen Kinder 3847  
die IP-Adressen an das Bundeskriminalamt melden müssen.",neutral,0.999984860420227
"Darüber hinaus mü ssen die 3848  
Internetdienste verpflichtet werden, bei Kenntnis von sexuell em Missbrauch von Kin- 3849  
dern auch Bestandsdaten wie etwa hinterlegte Telefonnummern, E -Mail-Adressen oder 3850  
Kreditkartendaten an die Ermittler weiterzugeben.",neutral,0.99998939037323
"Schließlich solle n die Provider die 3851  
Möglichkeit erhalten, anhand der digitalen Fingerabdrücke von Miss brauchsbildern 3852  
diese in ihren Datenbanken aufzuspüren.",neutral,0.9999911785125732
3853  Seite 109 von 139 •,neutral,0.999951958656311
"Einzelne Täter härter zu bestrafen, reicht nicht aus, wenn g leichzeitig eine Vielzahl wei- 3854  
terer Täter nicht ermittelt werden kann.",neutral,0.9989338517189026
"Wir wollen deshalb e rneut darauf hinwirken, auf 3855  
europäischer Ebene eine grundrechtskonforme Regelung zur Speicherun g und zum Ab- 3856  
ruf von Telefonnummern und IP-Adressen zu schaffen, die den E insatz der sogenannten 3857  
Vorratsdatenspeicherung als schärfster Waffe im Kampf gegen den Kindesm issbrauch 3858  
ermöglicht.",neutral,0.9999886751174927
"3859  
•",positive,0.9021956324577332
"Wir setzen uns für einen zügigen Fortschritt bei den E-Evi dence-Regelungen auf europä- 3860  
ischer Ebene ein, damit Ermittlungsbehörden europaweit leichter auf elektronische Be- 3861  
weismittel zugreifen können, wie etwa auf in einer Cloud gespeicherte E-Mails",neutral,0.9999836683273315
"od er Do- 3862  
kumente.",neutral,0.9997145533561707
"3863  
 3864  
Kinder präventiv schützen 3865",neutral,0.9997393488883972
"Wir brauchen eine umfassende Gesetzeskonzeption, die den Schutz des Kind es in den Mit- 3866  
telpunkt stellt.",neutral,0.9999914169311523
Hinsehen und Helfen ist wichtig.,neutral,0.7700746059417725
"3867  
•",positive,0.894116222858429
"Um Kinder und Jugendliche besser vor sexuellem Missbrauch und Gewalt zu schützen, 3868  
brauchen wir eine groß angelegte Aufklärungs- und Sensibilisier ungskampagne.",neutral,0.9990505576133728
"Wir wol- 3869  
len, dass Kitas und Schulen zu zentralen Schutzort en vor sexueller Gewalt werden und 3870  
verpflichtend sexualpädagogische Schutzkonzepte einführen.",neutral,0.9999710321426392
"3871  
•",positive,0.8955580592155457
"Wir werden für kinderfreundliche Beschwerdeverfahren und geeignete Hilfsangebot e 3872  
auch für traumatisierte Kinder sorgen.",neutral,0.9738953709602356
"3873  
•",positive,0.8867607712745667
"Regelmäßige Früherkennungsuntersuchungen eröffnen eine Möglichkeit, sexue llen 3874  
Missbrauch von Kindern aufzudecken.",neutral,0.9999898672103882
"Im Falle eines begründeten Verdachts sollt e die 3875  
Zusammenarbeit zwischen Ärzten und Jugendhilfe verbessert werden.",neutral,0.9999852180480957
3876,positive,0.8960846662521362
Wir müssen auch in der digitalen Welt unsere Kinder besser,neutral,0.9580784440040588
sc hützen.,negative,0.9568229913711548
"Wir werden ihre 3877  
Medienkompetenz fördern und Telemedienanbieter zu besseren Kindesschutzkonzep- 3878  
ten verpflichten.",neutral,0.9998722076416016
"3879  
•",positive,0.8972204923629761
"Es ist uns wichtig, dass Kinderschutz zum Pflichtfach für alle wird, d ie mit Kindern arbei- 3880  
ten: in der Erzieherausbildung, im Studium Soziale Arbeit, in der Pädagogi k, in der Aus- 3881  
bildung für das Familiengericht, im Psychologiestudium und in der Ausb ildung von Kin- 3882  
derärzten.",neutral,0.9999871253967285
"3883  
•",positive,0.8917620778083801
"Kinder müssen so behutsam wie möglich behandelt werden, wenn sie als Opferzeugin- 3884  
nen und -zeugen auftreten.",neutral,0.9998815059661865
"Wir wollen, dass die Rechtsansprüche de r kindlichen Verfah- 3885  
rensbeteiligten, wie beispielsweise die audiovisuelle Zeugenverne hmung, beachtet und 3886  
durchgesetzt werden.",neutral,0.9999896287918091
"3887  
 3888  
Gewalt gegen Frauen rigoros ahnden",neutral,0.9980037808418274
"3889  
Wir stehen an der Seite der Mädchen und Frauen, die Opfer vo n Gewalt wurden, und all 3890  
jenen, die davon bedroht sind.",neutral,0.997913658618927
"Ihrem Schutz müssen wir uns als gesamte Gesellschaft ver- 3891  
pflichtet fühlen.",neutral,0.9999881982803345
3892  Seite 110 von 139 •,neutral,0.9999490976333618
Wir brauchen mehr Transparenz über frauenfeindliche Straftaten.,neutral,0.9867864847183228
"D eshalb wollen wir, 3893  
dass diese eigens in der Polizeilichen Kriminalstatistik erfasst werden.",neutral,0.9999829530715942
"Daraus müssen 3894  
Lagebilder erstellt und Handlungsansätze für die Polizei abgeleitet wer den.",neutral,0.9999908208847046
"3895  
•",positive,0.902988612651825
"Den Opfern von sexualisierter oder häuslicher Gewalt soll flächend eckend angeboten 3896  
werden, die Spuren vertraulich und gerichtsfest dokumentieren zu  lassen, ohne dass ein 3897  
Ermittlungsverfahren von Amts wegen eingeleitet werden muss.",neutral,0.9999911785125732
"3898  
 3899  
Prostituierte wirksamer schützen 3900",neutral,0.9998354911804199
"Nach wie vor gibt es trotz klarer Verbote Zuhälterei, Zwangsprostitution und Me nschen- 3901  
handel.",neutral,0.9830794334411621
Dieser Zustand ist für uns inakzeptabel.,negative,0.9986310601234436
"Dabei gilt es, sowohl dem Schutzauftrag 3902  
des Staates für die Schwächsten als auch der Gewährleistung der Berufsfr eiheit gerecht zu 3903  
werden.",neutral,0.9999914169311523
"3904  
•",positive,0.8752142190933228
"Wir wollen Prostitution von Schwangeren sowie Heranwachsenden unter 21 Jahren ve r- 3905  
bieten – mit einer entsprechenden Bestrafung der Freier.",neutral,0.9999557733535767
"3906  
•",positive,0.8964154124259949
"Wir wollen darauf hinwirken, dass der Straßenstrich aufgrund der dort oft  besonders 3907  
menschenunwürdigen Bedingungen stärker reguliert wird.",neutral,0.999976396560669
3908,positive,0.8648495078086853
"Wir werden die Bund-Länder-Zusammenarbeit verbessern, damit das Prostitu ierten- 3909  
schutzgesetz effektiver durchgesetzt werden kann.",neutral,0.9999837875366211
"Wir wollen ei ne deutlich schärfere 3910  
Kontrolle des Prostitutionsgewerbes und intensivere Ermittlungen beim  Menschenha n- 3911  
del.",neutral,0.9978546500205994
"3912  
•",positive,0.8847870826721191
Die Evaluierung des Prostitutionsschutzgesetzes wollen wir vorziehen.,neutral,0.9998592138290405
"Wer Prostituierte 3913  
ausbeutet oder sich der Zuhälterei schuldig macht, soll härter bestraft we rden können.",neutral,0.9993067979812622
"3914  
Den Ausstieg aus der Prostitution wollen wir stärker unterstützen.",neutral,0.9997005462646484
"3915  
 3916  
9.3.",positive,0.5738193392753601
"Kein Raum für organisierte Kriminalität 3917  
Überregional und behördenübergreifend enger zusammenwirken  3918  
Straftäter sind heutzutage oft hochmobil, Banden agieren etwa bei Wohnungseinbrüchen, 3919  
Menschen- , Drogen- und Waffenhandel längst grenzüberschreitend.",neutral,0.9999673366546631
"Darauf reagie ren wir 3920  
in der Kriminalitätsbekämpfung.",neutral,0.9999575614929199
"3921  
•",positive,0.8786618709564209
"Wir wollen, dass Polizei- und Ermittlungsbehörden in Deutschland noch eng er überregi- 3922  
onal und behördenübergreifend zusammenwirken.",neutral,0.999893069267273
"3923  
•",positive,0.8591117858886719
"Auch auf europäischer Ebene werden wir organisierter Kriminalität, Mafi a und kriminel- 3924  
len Clans durch eine wirksamere Zusammenarbeit – auch mit Blick auf EUROPOL und 3925  
die Herkunftsländer der Täter – begegnen.",neutral,0.9999911785125732
"3926  
•",positive,0.8885210156440735
"Die bereits verbesserte grenzüberschreitende polizeiliche Zusammenarbe it werden wir 3927  
weiter ausbauen .",neutral,0.999984622001648
3928  Seite 111 von 139 •,neutral,0.9999709129333496
"Um die Grenzfahndung in besonderen Gefahrenlagen weiter zu stärken, h aben wir es der 3929  
Bundespolizei ermöglicht, Auto-Kennzeichen mit automatischen Lese geräten zu erfas- 3930  
sen. Wir wollen, dass überall in Deutschland mithilfe einer lagebildabh ängigen Schleier- 3931  
fahndung kontrolliert werden darf.",neutral,0.9883621335029602
"Das ist nicht nur in Grenzregionen  wichtig, sondern 3932  
auch auf international bedeutsamen Verkehrswegen und im Umfeld von B ahnhöfen und 3933  
Flughäfen.",neutral,0.9999852180480957
"Den bislang für die Bundespolizei geltenden Grenzkorri dor wollen wir dafür 3934  
ausdehnen.",neutral,0.9996868371963501
"3935  
 3936  
Geldwäsche bekämpfen und Verbrechensgewinne abschöpfen 3937",neutral,0.9969935417175293
Für jeden muss klar sein:,positive,0.9845188856124878
Verbrechen lohnt sich nicht!,negative,0.9976801872253418
"Deshalb h aben wir den Tatbestand 3938  
der Geldwäsche bereits mehrfach verschärft und das Einziehen krimine ll erlangter Vermö- 3939  
gen erleichtert.",neutral,0.9999878406524658
"Wir folgen dem Prinzip „Follow the money“ und setze n genau dort an, wo 3940  
es den Kriminellen am meisten weh tut: beim Geld.",neutral,0.7835754156112671
"3941  
•",positive,0.8828113079071045
Wir wollen Geldwäsche noch konsequenter bekämpfen und verfassungskonform regel,neutral,0.9974976181983948
", 3942  
dass bei Vermögen unklarer Herkunft künftig eine vollständige Beweislastumkehr gilt.",neutral,0.9999914169311523
"3943  
• Grundstücke durch Barzahlung zu erwerben, soll nur mittels Banken mögl ich sein, die 3944  
zuvor die Identität des Käufers und die Herkunft des Geldes im Rahme n einer bestehen- 3945  
den Geschäftsbeziehung zu prüfen haben ;",neutral,0.9999604225158691
"gleiches gilt beim Umtausch von Bargeld in 3946  
Kryptowährung und umgekehrt.",neutral,0.9999884366989136
"3947  
•",positive,0.8855332732200623
"Die polizeilichen Befugnisse  des Zolls, die Steuerfahndung und die Finanzkontrolle 3948  
Schwarzarbeit werden wir weiter stärken.",neutral,0.9999884366989136
"3949  
•",positive,0.8800736665725708
"Wir setzen uns dafür ein, dass Frankfurt a. M. Sitz der neuen un abhängigen EU-Behörde 3950  
zur Bekämpfung von Geldwäsche und Terrorismusfinanzierung wird.",neutral,0.9999610185623169
"3951  
 3952  
9.4.",negative,0.3965097963809967
Null Toleranz gegenüber kriminellen Familienclans 3953,negative,0.9660586714744568
"Die von kriminellen Familienclans begangene organisierte Kriminalität stellt eine spezielle 3954  
Bedrohung der Sicherheit dar – insbesondere in vielen Großstädten.",neutral,0.9999911785125732
"Mit unserer Null-Tole- 3955  
ranz-Strategie und Politik der tausend Nadelstiche werden wir den Ko ntroll- und Verfol- 3956  
gungsdruck auf kriminelle Clans weiter erhöhen.",neutral,0.9999803304672241
"3957  
 3958  
Parallelgesellschaften verhindern 3959",neutral,0.99997878074646
Das Gewaltmonopol des Staates ist für uns nicht verhandelbar.,neutral,0.9995087385177612
"3960  
•",positive,0.8797102570533752
"Der Abschottung in kriminelle Parallelgesellschaften mit eigenen Reg eln und eigener 3961  
Gerichtsbarkeit sagen wir den Kampf an.",neutral,0.9999511241912842
"3962  
•",positive,0.8592031002044678
"Mit fortlaufenden konsequenten und konzentrierten Einzelmaßnahmen, wie etwa wie- 3963  
derkehrenden Razzien, müssen kriminelle Clans weiterhin systematisc h gestört werden.",neutral,0.9999916553497314
"3964  
Sie dürfen keine ruhige Minute mehr haben.",neutral,0.999506950378418
"So zeigen wir auch bei kleineren Rechtsbrü- 3965  
chen:",neutral,0.9999909400939941
Der Staat ist da und lässt sich nicht auf der Nase herumtanzen !,neutral,0.9999761581420898
3966  Seite 112 von 139 •,neutral,0.9999802112579346
